TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
4,0.0,2023.0,3.0,20.0,121.06571429,124.96,0.5,0.8660254,0.97807297,0.20826247,0
5,0.0,2023.0,3.0,20.0,81.31666667,92.945,0.60876143,0.79335334,0.9781476,0.20791169,0
6,0.0,2023.0,3.0,20.0,91.42857143,99.78,0.70710678,0.70710678,0.9782221,0.20756089,0
7,0.0,2023.0,3.0,20.0,116.87714286,127.67,0.79335334,0.60876143,0.97829648,0.20721005,0
8,0.0,2023.0,3.0,20.0,100.325,116.73,0.8660254,0.5,0.97837072,0.20685919,0
9,0.0,2023.0,3.0,20.0,78.72166667,77.82,0.92387953,0.38268343,0.97844485,0.20650831,0
10,0.0,2023.0,3.0,20.0,27.88333333,27.86,0.96592583,0.25881905,0.97851884,0.2061574,0
11,0.0,2023.0,3.0,20.0,77.64857143,55.57,0.99144486,0.13052619,0.97859272,0.20580646,0
12,0.0,2023.0,3.0,20.0,45.672,55.8,1.0,0.0,0.97866646,0.20545549,0
13,0.0,2023.0,3.0,20.0,11.24,0.03,0.99144486,-0.13052619,0.97874008,0.2051045,0
14,0.0,2023.0,3.0,20.0,1.25,0.54,0.96592583,-0.25881905,0.97881357,0.20475348,0
15,0.0,2023.0,3.0,20.0,0.03,0.03,0.92387953,-0.38268343,0.97888694,0.20440244,0
16,0.0,2023.0,3.0,20.0,0.03,0.03,0.8660254,-0.5,0.97896018,0.20405137,0
17,0.0,2023.0,3.0,20.0,0.03,0.03,0.79335334,-0.60876143,0.9790333,0.20370027,0
18,0.0,2023.0,3.0,20.0,0.03,0.03,0.70710678,-0.70710678,0.97910629,0.20334915,0
19,0.0,2023.0,3.0,20.0,0.18333333,0.03,0.60876143,-0.79335334,0.97917915,0.202998,0
20,0.0,2023.0,3.0,20.0,18.80166667,0.53,0.5,-0.8660254,0.97925189,0.20264682,0
21,0.0,2023.0,3.0,20.0,32.02571429,2.75,0.38268343,-0.92387953,0.9793245,0.20229562,0
22,0.0,2023.0,3.0,20.0,46.29714286,52.79,0.25881905,-0.96592583,0.97939699,0.20194439,0
23,0.0,2023.0,3.0,20.0,79.09285714,96.7,0.13052619,-0.99144486,0.97946935,0.20159314,0
24,0.0,2023.0,3.0,20.0,95.46833333,101.635,0.0,-1.0,0.97954158,0.20124186,0
25,0.0,2023.0,3.0,20.0,111.98333333,113.355,-0.13052619,-0.99144486,0.97961369,0.20089056,0
26,0.0,2023.0,3.0,20.0,103.60285714,100.35,-0.25881905,-0.96592583,0.97968567,0.20053922,0
27,0.0,2023.0,3.0,20.0,60.01142857,60.26,-0.38268343,-0.92387953,0.97975753,0.20018787,0
28,0.0,2023.0,3.0,20.0,60.60833333,58.87,-0.5,-0.8660254,0.97982926,0.19983648,0
29,0.0,2023.0,3.0,20.0,74.235,65.985,-0.60876143,-0.79335334,0.97990086,0.19948508,0
30,0.0,2023.0,3.0,20.0,65.01,59.075,-0.70710678,-0.70710678,0.97997234,0.19913364,0
31,0.0,2023.0,3.0,20.0,99.71833333,100.095,-0.79335334,-0.60876143,0.98004369,0.19878218,0
32,0.0,2023.0,3.0,20.0,57.555,57.395,-0.8660254,-0.5,0.98011492,0.1984307,0
33,0.0,2023.0,3.0,20.0,41.21166667,44.055,-0.92387953,-0.38268343,0.98018602,0.19807919,0
34,0.0,2023.0,3.0,20.0,41.42,43.455,-0.96592583,-0.25881905,0.98025699,0.19772765,0
35,0.0,2023.0,3.0,20.0,26.09,25.72,-0.99144486,-0.13052619,0.98032784,0.19737609,0
36,0.0,2023.0,3.0,20.0,14.42,8.495,-1.0,-0.0,0.98039856,0.1970245,0
37,0.0,2023.0,3.0,20.0,21.06833333,8.86,-0.99144486,0.13052619,0.98046916,0.19667289,0
38,0.0,2023.0,3.0,20.0,7.67166667,8.4,-0.96592583,0.25881905,0.98053963,0.19632125,0
39,0.0,2023.0,3.0,20.0,24.25285714,8.76,-0.92387953,0.38268343,0.98060997,0.19596959,0
40,0.0,2023.0,3.0,20.0,52.63166667,52.85,-0.8660254,0.5,0.98068019,0.1956179,0
41,0.0,2023.0,3.0,20.0,73.935,79.09,-0.79335334,0.60876143,0.98075028,0.19526619,0
42,0.0,2023.0,3.0,20.0,58.47166667,50.59,-0.70710678,0.70710678,0.98082025,0.19491445,0
43,0.0,2023.0,3.0,20.0,65.87571429,50.62,-0.60876143,0.79335334,0.98089009,0.19456269,0
44,0.0,2023.0,3.0,20.0,108.73166667,102.46,-0.5,0.8660254,0.9809598,0.1942109,0
45,0.0,2023.0,3.0,20.0,135.20833333,129.825,-0.38268343,0.92387953,0.98102939,0.19385908,0
46,0.0,2023.0,3.0,20.0,138.83428571,136.13,-0.25881905,0.96592583,0.98109885,0.19350725,0
47,0.0,2023.0,3.0,20.0,98.68714286,92.54,-0.13052619,0.99144486,0.98116818,0.19315538,0
48,0.0,2023.0,3.0,20.0,92.61857143,92.52,-0.0,1.0,0.98123739,0.19280349,0
1,0.0,2023.0,3.0,21.0,112.26714286,107.13,0.13052619,0.99144486,0.98130647,0.19245158,0
2,0.0,2023.0,3.0,21.0,95.32142857,96.16,0.25881905,0.96592583,0.98137543,0.19209964,0
3,0.0,2023.0,3.0,21.0,89.64571429,99.39,0.38268343,0.92387953,0.98144426,0.19174768,0
4,0.0,2023.0,3.0,21.0,73.79857143,78.57,0.5,0.8660254,0.98151296,0.1913957,0
5,0.0,2023.0,3.0,21.0,21.01285714,10.38,0.60876143,0.79335334,0.98158154,0.19104368,0
6,0.0,2023.0,3.0,21.0,33.59428571,10.93,0.70710678,0.70710678,0.98164999,0.19069165,0
7,0.0,2023.0,3.0,21.0,93.35142857,91.68,0.79335334,0.60876143,0.98171831,0.19033959,0
8,0.0,2023.0,3.0,21.0,55.35833333,68.525,0.8660254,0.5,0.98178651,0.1899875,0
9,0.0,2023.0,3.0,21.0,20.00857143,0.53,0.92387953,0.38268343,0.98185458,0.18963539,0
10,0.0,2023.0,3.0,21.0,47.21,55.01,0.96592583,0.25881905,0.98192253,0.18928326,0
11,0.0,2023.0,3.0,21.0,105.88428571,107.79,0.99144486,0.13052619,0.98199035,0.1889311,0
12,0.0,2023.0,3.0,21.0,86.78571429,84.3,1.0,0.0,0.98205804,0.18857892,0
13,0.0,2023.0,3.0,21.0,7.27,0.52,0.99144486,-0.13052619,0.98212561,0.18822671,0
14,0.0,2023.0,3.0,21.0,0.34166667,0.375,0.96592583,-0.25881905,0.98219305,0.18787448,0
15,0.0,2023.0,3.0,21.0,0.17833333,0.015,0.92387953,-0.38268343,0.98226036,0.18752222,0
16,0.0,2023.0,3.0,21.0,0.01142857,0.01,0.8660254,-0.5,0.98232755,0.18716994,0
17,0.0,2023.0,3.0,21.0,0.13833333,0.02,0.79335334,-0.60876143,0.98239461,0.18681764,0
18,0.0,2023.0,3.0,21.0,13.92857143,23.8,0.70710678,-0.70710678,0.98246154,0.18646531,0
19,0.0,2023.0,3.0,21.0,82.62714286,93.35,0.60876143,-0.79335334,0.98252835,0.18611296,0
20,0.0,2023.0,3.0,21.0,76.88285714,79.29,0.5,-0.8660254,0.98259504,0.18576059,0
21,0.0,2023.0,3.0,21.0,98.15714286,69.52,0.38268343,-0.92387953,0.98266159,0.18540819,0
22,0.0,2023.0,3.0,21.0,69.79142857,76.9,0.25881905,-0.96592583,0.98272802,0.18505576,0
23,0.0,2023.0,3.0,21.0,34.25428571,0.03,0.13052619,-0.99144486,0.98279432,0.18470332,0
24,0.0,2023.0,3.0,21.0,0.03,0.03,0.0,-1.0,0.9828605,0.18435085,0
25,0.0,2023.0,3.0,21.0,40.81428571,57.1,-0.13052619,-0.99144486,0.98292655,0.18399835,0
26,0.0,2023.0,3.0,21.0,48.655,57.06,-0.25881905,-0.96592583,0.98299248,0.18364583,0
27,0.0,2023.0,3.0,21.0,110.22428571,124.53,-0.38268343,-0.92387953,0.98305827,0.18329329,0
28,0.0,2023.0,3.0,21.0,65.18666667,65.445,-0.5,-0.8660254,0.98312394,0.18294073,0
29,0.0,2023.0,3.0,21.0,100.76428571,104.59,-0.60876143,-0.79335334,0.98318949,0.18258814,0
30,0.0,2023.0,3.0,21.0,98.28285714,98.14,-0.70710678,-0.70710678,0.98325491,0.18223553,0
31,0.0,2023.0,3.0,21.0,113.74714286,113.83,-0.79335334,-0.60876143,0.9833202,0.18188289,0
32,0.0,2023.0,3.0,21.0,113.415,113.415,-0.8660254,-0.5,0.98338536,0.18153023,0
33,0.0,2023.0,3.0,21.0,109.98857143,110.83,-0.92387953,-0.38268343,0.9834504,0.18117755,0
34,0.0,2023.0,3.0,21.0,108.935,108.935,-0.96592583,-0.25881905,0.98351532,0.18082484,0
35,0.0,2023.0,3.0,21.0,106.736,110.67,-0.99144486,-0.13052619,0.9835801,0.18047211,0
36,0.0,2023.0,3.0,21.0,105.88166667,108.325,-1.0,-0.0,0.98364476,0.18011936,0
37,0.0,2023.0,3.0,21.0,107.86833333,107.76,-0.99144486,0.13052619,0.98370929,0.17976659,0
38,0.0,2023.0,3.0,21.0,111.165,111.995,-0.96592583,0.25881905,0.9837737,0.17941379,0
39,0.0,2023.0,3.0,21.0,102.71285714,107.8,-0.92387953,0.38268343,0.98383798,0.17906097,0
40,0.0,2023.0,3.0,21.0,91.28,108.345,-0.8660254,0.5,0.98390213,0.17870812,0
41,0.0,2023.0,3.0,21.0,129.00428571,129.75,-0.79335334,0.60876143,0.98396616,0.17835525,0
42,0.0,2023.0,3.0,21.0,120.98285714,115.33,-0.70710678,0.70710678,0.98403006,0.17800236,0
43,0.0,2023.0,3.0,21.0,103.4,110.28,-0.60876143,0.79335334,0.98409383,0.17764945,0
44,0.0,2023.0,3.0,21.0,107.37428571,118.6,-0.5,0.8660254,0.98415748,0.17729651,0
45,0.0,2023.0,3.0,21.0,137.115,139.02,-0.38268343,0.92387953,0.984221,0.17694355,0
46,0.0,2023.0,3.0,21.0,128.80428571,138.0,-0.25881905,0.96592583,0.98428439,0.17659057,0
47,0.0,2023.0,3.0,21.0,113.87571429,107.28,-0.13052619,0.99144486,0.98434766,0.17623757,0
48,0.0,2023.0,3.0,21.0,15.61333333,5.145,-0.0,1.0,0.9844108,0.17588454,0
1,0.0,2023.0,3.0,22.0,1.90166667,0.275,0.13052619,0.99144486,0.98447382,0.17553149,0
2,0.0,2023.0,3.0,22.0,3.77833333,2.675,0.25881905,0.96592583,0.9845367,0.17517842,0
3,0.0,2023.0,3.0,22.0,3.30285714,4.32,0.38268343,0.92387953,0.98459946,0.17482532,0
4,0.0,2023.0,3.0,22.0,10.45857143,2.35,0.5,0.8660254,0.9846621,0.17447221,0
5,0.0,2023.0,3.0,22.0,29.02285714,5.8,0.60876143,0.79335334,0.98472461,0.17411907,0
6,0.0,2023.0,3.0,22.0,7.175,7.775,0.70710678,0.70710678,0.98478699,0.1737659,0
7,0.0,2023.0,3.0,22.0,2.26333333,0.555,0.79335334,0.60876143,0.98484924,0.17341272,0
8,0.0,2023.0,3.0,22.0,55.10833333,2.535,0.8660254,0.5,0.98491137,0.17305951,0
9,0.0,2023.0,3.0,22.0,0.01833333,0.02,0.92387953,0.38268343,0.98497337,0.17270628,0
10,0.0,2023.0,3.0,22.0,57.58571429,29.45,0.96592583,0.25881905,0.98503524,0.17235303,0
11,0.0,2023.0,3.0,22.0,23.36571429,21.43,0.99144486,0.13052619,0.98509699,0.17199976,0
12,0.0,2023.0,3.0,22.0,20.84833333,20.72,1.0,0.0,0.98515861,0.17164646,0
13,0.0,2023.0,3.0,22.0,21.49,20.74,0.99144486,-0.13052619,0.98522011,0.17129314,0
14,0.0,2023.0,3.0,22.0,20.52333333,20.72,0.96592583,-0.25881905,0.98528147,0.1709398,0
15,0.0,2023.0,3.0,22.0,20.46666667,20.72,0.92387953,-0.38268343,0.98534271,0.17058644,0
16,0.0,2023.0,3.0,22.0,20.06666667,20.07,0.8660254,-0.5,0.98540383,0.17023306,0
17,0.0,2023.0,3.0,22.0,20.1375,20.405,0.79335334,-0.60876143,0.98546482,0.16987965,0
18,0.0,2023.0,3.0,22.0,23.408,20.71,0.70710678,-0.70710678,0.98552568,0.16952623,0
19,0.0,2023.0,3.0,22.0,54.58857143,49.27,0.60876143,-0.79335334,0.98558641,0.16917278,0
20,0.0,2023.0,3.0,22.0,55.256,55.04,0.5,-0.8660254,0.98564702,0.16881931,0
21,0.0,2023.0,3.0,22.0,108.0,76.585,0.38268343,-0.92387953,0.9857075,0.16846581,0
22,0.0,2023.0,3.0,22.0,94.52142857,94.16,0.25881905,-0.96592583,0.98576785,0.1681123,0
23,0.0,2023.0,3.0,22.0,175.20857143,191.45,0.13052619,-0.99144486,0.98582808,0.16775876,0
24,0.0,2023.0,3.0,22.0,215.06571429,228.99,0.0,-1.0,0.98588818,0.1674052,0
25,0.0,2023.0,3.0,22.0,194.12142857,202.31,-0.13052619,-0.99144486,0.98594815,0.16705163,0
26,0.0,2023.0,3.0,22.0,171.41714286,164.78,-0.25881905,-0.96592583,0.986008,0.16669802,0
27,0.0,2023.0,3.0,22.0,113.48714286,132.83,-0.38268343,-0.92387953,0.98606772,0.1663444,0
28,0.0,2023.0,3.0,22.0,74.29857143,81.77,-0.5,-0.8660254,0.98612731,0.16599076,0
29,0.0,2023.0,3.0,22.0,0.01428571,0.01,-0.60876143,-0.79335334,0.98618677,0.16563709,0
30,0.0,2023.0,3.0,22.0,0.01,0.01,-0.70710678,-0.70710678,0.98624611,0.16528341,0
31,0.0,2023.0,3.0,22.0,19.52714286,22.75,-0.79335334,-0.60876143,0.98630532,0.1649297,0
32,0.0,2023.0,3.0,22.0,22.66833333,22.67,-0.8660254,-0.5,0.98636441,0.16457597,0
33,0.0,2023.0,3.0,22.0,1.405,0.02,-0.92387953,-0.38268343,0.98642337,0.16422222,0
34,0.0,2023.0,3.0,22.0,0.01285714,0.01,-0.96592583,-0.25881905,0.9864822,0.16386845,0
35,0.0,2023.0,3.0,22.0,10.44142857,10.27,-0.99144486,-0.13052619,0.9865409,0.16351466,0
36,0.0,2023.0,3.0,22.0,0.01,0.01,-1.0,-0.0,0.98659948,0.16316085,0
37,0.0,2023.0,3.0,22.0,0.01,0.01,-0.99144486,0.13052619,0.98665793,0.16280701,0
38,0.0,2023.0,3.0,22.0,0.01,0.01,-0.96592583,0.25881905,0.98671626,0.16245316,0
39,0.0,2023.0,3.0,22.0,0.01,0.01,-0.92387953,0.38268343,0.98677445,0.16209928,0
40,0.0,2023.0,3.0,22.0,0.01,0.01,-0.8660254,0.5,0.98683252,0.16174539,0
41,0.0,2023.0,3.0,22.0,0.01,0.01,-0.79335334,0.60876143,0.98689047,0.16139147,0
42,0.0,2023.0,3.0,22.0,0.01,0.01,-0.70710678,0.70710678,0.98694828,0.16103753,0
43,0.0,2023.0,3.0,22.0,0.01142857,0.01,-0.60876143,0.79335334,0.98700597,0.16068357,0
44,0.0,2023.0,3.0,22.0,18.46285714,30.86,-0.5,0.8660254,0.98706353,0.16032959,0
45,0.0,2023.0,3.0,22.0,131.97,118.675,-0.38268343,0.92387953,0.98712097,0.15997559,0
46,0.0,2023.0,3.0,22.0,152.52833333,153.9,-0.25881905,0.96592583,0.98717828,0.15962157,0
47,0.0,2023.0,3.0,22.0,124.95166667,131.645,-0.13052619,0.99144486,0.98723546,0.15926753,0
48,0.0,2023.0,3.0,22.0,174.83166667,192.955,-0.0,1.0,0.98729251,0.15891347,0
1,0.0,2023.0,3.0,23.0,186.28,196.83,0.13052619,0.99144486,0.98734944,0.15855939,0
2,0.0,2023.0,3.0,23.0,174.36166667,184.11,0.25881905,0.96592583,0.98740624,0.15820528,0
3,0.0,2023.0,3.0,23.0,163.06571429,181.25,0.38268343,0.92387953,0.98746292,0.15785116,0
4,0.0,2023.0,3.0,23.0,164.07166667,184.85,0.5,0.8660254,0.98751946,0.15749702,0
5,0.0,2023.0,3.0,23.0,110.26666667,113.985,0.60876143,0.79335334,0.98757588,0.15714285,0
6,0.0,2023.0,3.0,23.0,116.20142857,108.87,0.70710678,0.70710678,0.98763218,0.15678867,0
7,0.0,2023.0,3.0,23.0,116.92,120.37,0.79335334,0.60876143,0.98768834,0.15643447,0
8,0.0,2023.0,3.0,23.0,117.84333333,115.385,0.8660254,0.5,0.98774438,0.15608024,0
9,0.0,2023.0,3.0,23.0,119.70333333,108.61,0.92387953,0.38268343,0.98780029,0.155726,0
10,0.0,2023.0,3.0,23.0,100.55333333,102.865,0.96592583,0.25881905,0.98785607,0.15537173,0
11,0.0,2023.0,3.0,23.0,58.895,53.915,0.99144486,0.13052619,0.98791173,0.15501745,0
12,0.0,2023.0,3.0,23.0,48.11333333,49.135,1.0,0.0,0.98796726,0.15466314,0
13,0.0,2023.0,3.0,23.0,48.01333333,49.22,0.99144486,-0.13052619,0.98802267,0.15430882,0
14,0.0,2023.0,3.0,23.0,43.89428571,45.97,0.96592583,-0.25881905,0.98807794,0.15395448,0
15,0.0,2023.0,3.0,23.0,37.02666667,37.155,0.92387953,-0.38268343,0.98813309,0.15360011,0
16,0.0,2023.0,3.0,23.0,27.25333333,28.82,0.8660254,-0.5,0.98818811,0.15324573,0
17,0.0,2023.0,3.0,23.0,25.565,26.435,0.79335334,-0.60876143,0.98824301,0.15289133,0
18,0.0,2023.0,3.0,23.0,37.67666667,30.08,0.70710678,-0.70710678,0.98829778,0.1525369,0
19,0.0,2023.0,3.0,23.0,68.79571429,81.76,0.60876143,-0.79335334,0.98835242,0.15218246,0
20,0.0,2023.0,3.0,23.0,102.17333333,91.46,0.5,-0.8660254,0.98840693,0.151828,0
21,0.0,2023.0,3.0,23.0,94.585,87.16,0.38268343,-0.92387953,0.98846132,0.15147352,0
22,0.0,2023.0,3.0,23.0,63.88428571,44.85,0.25881905,-0.96592583,0.98851558,0.15111902,0
23,0.0,2023.0,3.0,23.0,154.73285714,176.45,0.13052619,-0.99144486,0.98856971,0.1507645,0
24,0.0,2023.0,3.0,23.0,168.15285714,163.46,0.0,-1.0,0.98862371,0.15040996,0
25,0.0,2023.0,3.0,23.0,138.41571429,142.61,-0.13052619,-0.99144486,0.98867759,0.1500554,0
26,0.0,2023.0,3.0,23.0,42.88285714,47.24,-0.25881905,-0.96592583,0.98873134,0.14970082,0
27,0.0,2023.0,3.0,23.0,26.86,31.77,-0.38268343,-0.92387953,0.98878496,0.14934622,0
28,0.0,2023.0,3.0,23.0,4.91571429,3.81,-0.5,-0.8660254,0.98883846,0.14899161,0
29,0.0,2023.0,3.0,23.0,0.98285714,0.02,-0.60876143,-0.79335334,0.98889183,0.14863697,0
30,0.0,2023.0,3.0,23.0,0.01,0.01,-0.70710678,-0.70710678,0.98894507,0.14828231,0
31,0.0,2023.0,3.0,23.0,0.01,0.01,-0.79335334,-0.60876143,0.98899819,0.14792764,0
32,0.0,2023.0,3.0,23.0,0.01,0.01,-0.8660254,-0.5,0.98905117,0.14757295,0
33,0.0,2023.0,3.0,23.0,0.01,0.01,-0.92387953,-0.38268343,0.98910403,0.14721823,0
34,0.0,2023.0,3.0,23.0,0.01,0.01,-0.96592583,-0.25881905,0.98915677,0.1468635,0
35,0.0,2023.0,3.0,23.0,0.01,0.01,-0.99144486,-0.13052619,0.98920937,0.14650875,0
36,0.0,2023.0,3.0,23.0,0.01,0.01,-1.0,-0.0,0.98926185,0.14615398,0
37,0.0,2023.0,3.0,23.0,0.01,0.01,-0.99144486,0.13052619,0.9893142,0.1457992,0
38,0.0,2023.0,3.0,23.0,0.01,0.01,-0.96592583,0.25881905,0.98936643,0.14544439,0
39,0.0,2023.0,3.0,23.0,0.01,0.01,-0.92387953,0.38268343,0.98941853,0.14508957,0
40,0.0,2023.0,3.0,23.0,0.01,0.01,-0.8660254,0.5,0.98947049,0.14473472,0
41,0.0,2023.0,3.0,23.0,0.01,0.01,-0.79335334,0.60876143,0.98952234,0.14437986,0
42,0.0,2023.0,3.0,23.0,0.01,0.01,-0.70710678,0.70710678,0.98957405,0.14402498,0
43,0.0,2023.0,3.0,23.0,5.95,3.645,-0.60876143,0.79335334,0.98962564,0.14367008,0
44,0.0,2023.0,3.0,23.0,0.01833333,0.02,-0.5,0.8660254,0.9896771,0.14331516,0
45,0.0,2023.0,3.0,23.0,0.01333333,0.01,-0.38268343,0.92387953,0.98972843,0.14296022,0
46,0.0,2023.0,3.0,23.0,21.70714286,23.21,-0.25881905,0.96592583,0.98977964,0.14260527,0
47,0.0,2023.0,3.0,23.0,29.82,30.87,-0.13052619,0.99144486,0.98983072,0.1422503,0
48,0.0,2023.0,3.0,23.0,33.49285714,31.2,-0.0,1.0,0.98988167,0.1418953,0
1,0.0,2023.0,3.0,24.0,42.73142857,45.26,0.13052619,0.99144486,0.9899325,0.1415403,0
2,0.0,2023.0,3.0,24.0,34.24285714,30.49,0.25881905,0.96592583,0.98998319,0.14118527,0
3,0.0,2023.0,3.0,24.0,35.00666667,34.425,0.38268343,0.92387953,0.99003376,0.14083022,0
4,0.0,2023.0,3.0,24.0,32.65142857,30.56,0.5,0.8660254,0.9900842,0.14047516,0
5,0.0,2023.0,3.0,24.0,36.52714286,33.02,0.60876143,0.79335334,0.99013452,0.14012007,0
6,0.0,2023.0,3.0,24.0,32.42428571,30.52,0.70710678,0.70710678,0.99018471,0.13976497,0
7,0.0,2023.0,3.0,24.0,25.84285714,22.62,0.79335334,0.60876143,0.99023477,0.13940986,0
8,0.0,2023.0,3.0,24.0,18.64,21.05,0.8660254,0.5,0.9902847,0.13905472,0
9,0.0,2023.0,3.0,24.0,28.82,30.35,0.92387953,0.38268343,0.9903345,0.13869957,0
10,0.0,2023.0,3.0,24.0,23.81285714,22.43,0.96592583,0.25881905,0.99038418,0.13834439,0
11,0.0,2023.0,3.0,24.0,31.39142857,30.01,0.99144486,0.13052619,0.99043373,0.1379892,0
12,0.0,2023.0,3.0,24.0,29.55714286,29.84,1.0,0.0,0.99048316,0.137634,0
13,0.0,2023.0,3.0,24.0,2.86,0.02,0.99144486,-0.13052619,0.99053245,0.13727877,0
14,0.0,2023.0,3.0,24.0,0.01333333,0.01,0.96592583,-0.25881905,0.99058162,0.13692353,0
15,0.0,2023.0,3.0,24.0,0.02,0.02,0.92387953,-0.38268343,0.99063066,0.13656827,0
16,0.0,2023.0,3.0,24.0,0.01,0.01,0.8660254,-0.5,0.99067958,0.13621299,0
17,0.0,2023.0,3.0,24.0,0.0125,0.01,0.79335334,-0.60876143,0.99072836,0.1358577,0
18,0.0,2023.0,3.0,24.0,0.012,0.01,0.70710678,-0.70710678,0.99077702,0.13550238,0
19,0.0,2023.0,3.0,24.0,0.01,0.01,0.60876143,-0.79335334,0.99082555,0.13514705,0
20,0.0,2023.0,3.0,24.0,0.01,0.01,0.5,-0.8660254,0.99087396,0.1347917,0
21,0.0,2023.0,3.0,24.0,3.39333333,0.01,0.38268343,-0.92387953,0.99092223,0.13443634,0
22,0.0,2023.0,3.0,24.0,8.73285714,0.01,0.25881905,-0.96592583,0.99097038,0.13408096,0
23,0.0,2023.0,3.0,24.0,50.885,42.885,0.13052619,-0.99144486,0.9910184,0.13372556,0
24,0.0,2023.0,3.0,24.0,25.885,25.725,0.0,-1.0,0.9910663,0.13337014,0
25,0.0,2023.0,3.0,24.0,12.02333333,13.64,-0.13052619,-0.99144486,0.99111406,0.13301471,0
26,0.0,2023.0,3.0,24.0,4.47333333,0.02,-0.25881905,-0.96592583,0.9911617,0.13265926,0
27,0.0,2023.0,3.0,24.0,0.01,0.01,-0.38268343,-0.92387953,0.99120921,0.13230379,0
28,0.0,2023.0,3.0,24.0,0.012,0.01,-0.5,-0.8660254,0.9912566,0.1319483,0
29,0.0,2023.0,3.0,24.0,4.22,0.01,-0.60876143,-0.79335334,0.99130386,0.1315928,0
